profile_name,system_name,run_number,player_died,survival_time,score,health_remaining,hits_taken,deaths,initial_difficulty,final_difficulty,average_difficulty,min_difficulty,max_difficulty,difficulty_changes,time_in_target_range,target_range_percentage,profile_speed,profile_reaction_time,profile_dodge_chance,profile_mistake_chance,profile_detection_radius,profile_dodge_duration,profile_strafe_weight,profile_retreat_weight
beginner,rl_based,179,true,45.52,455,0,14,1,5,2,3.22,2,5,3,24.29,53.37,130,0.7,0.28,0.45,120,0.55,0.6,0.2
inconsistent,rl_based,180,false,60,600,21.3,10,0,5,2,3.86,2,5,3,38.79,64.65,188.67,0.34,0.7,0.16,190.97,0.82,0.72,0.32
beginner,rl_based,181,false,60,601,22,10,0,5,2,3.26,2,5,3,37.45,62.42,130,0.7,0.28,0.45,120,0.55,0.6,0.2
inconsistent,rl_based,182,false,60,600,34.8,8,0,5,4,4.34,4,5,1,43.98,73.3,162.63,0.59,0.81,0.28,205.71,0.62,0.67,0.43
improving,rl_based,183,false,60,600,4.3,12,0,5,2,3.35,2,5,3,17.38,28.97,169.57,0.4,0.63,0.21,205.22,0.79,0.75,0.32
skilled,rl_based,184,false,60,600,50.4,6,0,5,4,4.17,4,5,1,52.47,87.45,195,0.2,0.85,0.06,260,0.95,0.85,0.4
intermediate,rl_based,185,false,60,600,49,6,0,5,4,4.93,4,5,1,35.29,58.82,170,0.3,0.65,0.15,220,0.85,0.75,0.35
improving,rl_based,186,false,60,600,27.7,9,0,5,2,3.6,2,5,3,30.73,51.22,170.22,0.39,0.63,0.21,206.62,0.8,0.75,0.32
inconsistent,rl_based,187,false,60,600,42.6,7,0,5,3,4.1,3,5,2,36.1,60.17,160.96,0.56,0.38,0.24,238.53,0.86,0.69,0.41
inconsistent,rl_based,188,true,48.72,487,0,14,1,5,2,3.98,2,5,3,17.96,36.86,160.41,0.53,0.56,0.39,169.76,0.69,0.61,0.45
skilled,rl_based,189,false,60,600,66.7,4,0,5,4,4.17,4,5,1,51.2,85.33,195,0.2,0.85,0.06,260,0.95,0.85,0.4
intermediate,rl_based,190,false,60,601,42.6,7,0,5,3,3.84,3,5,2,44.92,74.87,170,0.3,0.65,0.15,220,0.85,0.75,0.35
improving,rl_based,191,false,60,600,57.5,5,0,5,5,5,5,5,0,39.39,65.65,171.3,0.38,0.64,0.2,208.96,0.8,0.76,0.33
beginner,rl_based,192,false,60,600,16.3,11,0,5,2,3.26,2,5,3,30.99,51.65,130,0.7,0.28,0.45,120,0.55,0.6,0.2
beginner,rl_based,193,true,54.62,546,0,14,1,5,2,2.92,2,5,3,17.45,31.95,130,0.7,0.28,0.45,120,0.55,0.6,0.2
improving,rl_based,194,false,60,600,7.9,11,0,5,2,4.53,2,5,3,19.78,32.97,171.96,0.38,0.65,0.2,210.37,0.81,0.76,0.33
skilled,rl_based,195,false,60,599,49.7,6,0,5,4,4.51,4,5,1,37.31,62.18,195,0.2,0.85,0.06,260,0.95,0.85,0.4
intermediate,rl_based,196,false,60,600,33.4,8,0,5,4,4.59,4,5,1,35.03,58.39,170,0.3,0.65,0.15,220,0.85,0.75,0.35
inconsistent,rl_based,197,false,60,600,36.2,8,0,5,3,4.1,3,5,2,44.99,74.98,161.09,0.42,0.56,0.19,198.3,0.92,0.84,0.43
improving,rl_based,198,false,60,600,34.8,8,0,5,4,4.25,4,5,1,48.07,80.12,172.83,0.37,0.66,0.19,212.24,0.81,0.76,0.33
beginner,rl_based,199,true,38.62,386,0,14,1,5,2,3.17,2,5,3,10.73,27.78,130,0.7,0.28,0.45,120,0.55,0.6,0.2
intermediate,rl_based,200,false,60,600,29.8,9,0,5,2,3.01,2,5,3,17.21,28.69,170,0.3,0.65,0.15,220,0.85,0.75,0.35
improving,rl_based,201,false,60,600,51.8,6,0,5,3,3.76,3,5,2,27.36,45.59,173.48,0.37,0.66,0.19,213.65,0.82,0.77,0.33
inconsistent,rl_based,202,false,60,600,59.6,5,0,5,3,3.59,3,5,2,40.17,66.95,171.33,0.26,0.8,0.22,206,0.62,0.7,0.31
skilled,rl_based,203,false,60,600,66,4,0,5,4,4.17,4,5,1,52.33,87.22,195,0.2,0.85,0.06,260,0.95,0.85,0.4
improving,rl_based,204,false,60,600,58.2,5,0,5,4,4.34,4,5,1,42.98,71.63,174.13,0.36,0.67,0.19,215.05,0.82,0.77,0.34
inconsistent,rl_based,205,false,60,600,31.2,9,0,5,3,3.51,3,5,2,44.89,74.82,167.47,0.46,0.83,0.26,236.92,0.81,0.81,0.22
skilled,rl_based,206,false,60,600,57.5,5,0,5,4,4.59,4,5,1,38.82,64.7,195,0.2,0.85,0.06,260,0.95,0.85,0.4
skilled,rl_based,207,false,60,600,66,4,0,5,4,4.76,4,5,1,17.25,28.76,195,0.2,0.85,0.06,260,0.95,0.85,0.4
intermediate,rl_based,208,false,60,599,43.3,7,0,5,4,4.17,4,5,1,48.69,81.15,170,0.3,0.65,0.15,220,0.85,0.75,0.35
beginner,rl_based,209,true,54.85,548,0,13,1,5,2,3.29,2,5,3,15.33,27.94,130,0.7,0.28,0.45,120,0.55,0.6,0.2
beginner,rl_based,210,false,60,600,0,13,0,5,2,3.6,2,5,3,37.47,62.45,130,0.7,0.28,0.45,120,0.55,0.6,0.2
inconsistent,rl_based,211,false,60,599,25.5,10,0,5,2,2.76,2,5,3,37.38,62.3,177.87,0.45,0.44,0.13,168.32,0.61,0.61,0.37
beginner,rl_based,212,false,60,600,7.1,12,0,5,2,3.68,2,5,3,31.09,51.82,130,0.7,0.28,0.45,120,0.55,0.6,0.2
inconsistent,rl_based,213,false,60,600,32,8,0,5,5,5,5,5,0,38.64,64.41,150.28,0.42,0.56,0.31,198.91,0.88,0.62,0.34
beginner,rl_based,214,false,60,600,29.1,9,0,5,3,3.76,3,5,2,39.14,65.23,130,0.7,0.28,0.45,120,0.55,0.6,0.2
inconsistent,rl_based,215,false,60,600,22.7,10,0,5,2,3.51,2,5,3,37.84,63.07,188,0.46,0.41,0.15,207.84,0.84,0.81,0.45
skilled,rl_based,216,false,60,600,41.9,7,0,5,4,4.34,4,5,1,44.49,74.15,195,0.2,0.85,0.06,260,0.95,0.85,0.4
skilled,rl_based,217,false,60,600,57.5,5,0,5,4,4.42,4,5,1,39.74,66.24,195,0.2,0.85,0.06,260,0.95,0.85,0.4
beginner,rl_based,218,false,60,600,4.9,13,0,5,2,3.26,2,5,3,24.17,40.28,130,0.7,0.28,0.45,120,0.55,0.6,0.2
skilled,rl_based,219,false,60,600,66,4,0,5,3,3.42,3,5,2,49.4,82.34,195,0.2,0.85,0.06,260,0.95,0.85,0.4
inconsistent,rl_based,220,false,60,600,42.6,7,0,5,3,3.5,3,5,2,52.27,87.11,154.21,0.32,0.74,0.4,206.35,0.87,0.69,0.37
improving,rl_based,221,false,60,600,59.6,5,0,5,4,4.17,4,5,1,29.83,49.72,177.83,0.33,0.7,0.16,223.01,0.84,0.78,0.35
skilled,rl_based,222,false,60,600,66,4,0,5,4,4.84,4,5,1,13.71,22.86,195,0.2,0.85,0.06,260,0.95,0.85,0.4
inconsistent,rl_based,223,true,59.73,597,0,14,1,5,2,3.7,2,5,3,19.78,33.12,144,0.29,0.42,0.36,185.23,0.85,0.76,0.4
skilled,rl_based,224,false,60,600,83,2,0,5,4,4.17,4,5,1,0,0,195,0.2,0.85,0.06,260,0.95,0.85,0.4
skilled,rl_based,225,false,60,600,40.5,7,0,5,4,4.84,4,5,1,29.28,48.8,195,0.2,0.85,0.06,260,0.95,0.85,0.4
skilled,rl_based,226,false,60,600,50.4,6,0,5,4,4.17,4,5,1,51.15,85.26,195,0.2,0.85,0.06,260,0.95,0.85,0.4
improving,rl_based,227,false,60,600,49.7,6,0,5,3,3.59,3,5,2,45.59,75.98,179.13,0.32,0.71,0.16,225.82,0.85,0.79,0.35
skilled,rl_based,228,false,60,600,23.5,9,0,5,5,5,5,5,0,47.84,79.73,195,0.2,0.85,0.06,260,0.95,0.85,0.4
improving,rl_based,229,false,60,599,34.8,8,0,5,3,3.42,3,5,2,51.93,86.56,179.57,0.32,0.71,0.15,226.76,0.86,0.79,0.35
inconsistent,rl_based,230,true,49.45,494,0,14,1,5,2,3.23,2,5,3,9.4,19.01,183.91,0.37,0.38,0.3,152.41,0.92,0.71,0.39
intermediate,rl_based,231,false,60,600,50.4,6,0,5,3,3.93,3,5,2,36.01,60.01,170,0.3,0.65,0.15,220,0.85,0.75,0.35
improving,rl_based,232,false,60,599,33.4,8,0,5,3,3.84,3,5,2,49.35,82.25,180.22,0.31,0.72,0.15,228.16,0.86,0.79,0.35
improving,rl_based,233,false,60,600,41.9,7,0,5,4,4.34,4,5,1,41.31,68.85,180.43,0.31,0.72,0.15,228.63,0.86,0.79,0.36
skilled,rl_based,234,false,60,600,40.5,7,0,5,4,4.93,4,5,1,19.8,33,195,0.2,0.85,0.06,260,0.95,0.85,0.4
skilled,rl_based,235,false,60,600,66,4,0,5,5,5,5,5,0,31.52,52.54,195,0.2,0.85,0.06,260,0.95,0.85,0.4
inconsistent,rl_based,236,false,60,600,8.5,12,0,5,2,3.1,2,5,3,25.96,43.27,151.13,0.42,0.49,0.33,166.34,0.6,0.85,0.31
intermediate,rl_based,237,false,60,599,17.8,10,0,5,3,4.69,3,5,2,40.66,67.76,170,0.3,0.65,0.15,220,0.85,0.75,0.35
improving,rl_based,238,false,60,600,50.4,6,0,5,3,3.42,3,5,2,52.38,87.3,181.52,0.3,0.73,0.14,230.97,0.87,0.8,0.36
improving,rl_based,239,false,60,599,58.2,5,0,5,3,4.1,3,5,2,29.59,49.31,181.74,0.3,0.73,0.14,231.44,0.87,0.8,0.36
beginner,rl_based,240,false,60,600,14.2,11,0,5,2,3.1,2,5,3,26.95,44.92,130,0.7,0.28,0.45,120,0.55,0.6,0.2
beginner,rl_based,241,true,44.05,440,0,15,1,5,2,2.69,2,5,3,19.42,44.09,130,0.7,0.28,0.45,120,0.55,0.6,0.2
improving,rl_based,242,false,60,600,49.7,6,0,5,4,4.68,4,5,1,23.55,39.24,182.39,0.3,0.74,0.14,232.84,0.87,0.8,0.36
inconsistent,rl_based,243,false,60,600,27,9,0,5,2,3.35,2,5,3,19.55,32.58,152.72,0.4,0.74,0.38,206.79,0.78,0.68,0.26
inconsistent,rl_based,244,false,60,600,57.5,5,0,5,5,5,5,5,0,32.59,54.32,189.32,0.48,0.39,0.21,254.81,0.83,0.77,0.43
inconsistent,rl_based,245,false,60,600,7.2,11,0,5,3,4.77,3,5,2,41.59,69.32,175.88,0.42,0.74,0.33,220.46,0.83,0.6,0.38
intermediate,rl_based,246,false,60,600,51.1,6,0,5,3,3.93,3,5,2,41.3,68.83,170,0.3,0.65,0.15,220,0.85,0.75,0.35
inconsistent,rl_based,247,false,60,600,37.6,8,0,5,3,3.42,3,5,2,51.25,85.42,172.26,0.53,0.48,0.28,210.72,0.72,0.65,0.45
intermediate,rl_based,248,false,60,600,41.9,7,0,5,4,4.34,4,5,1,44.73,74.54,170,0.3,0.65,0.15,220,0.85,0.75,0.35
beginner,rl_based,249,false,60,600,8.5,12,0,5,2,3.43,2,5,3,31.09,51.82,130,0.7,0.28,0.45,120,0.55,0.6,0.2
skilled,rl_based,250,false,60,600,17.8,10,0,5,2,4.36,2,5,3,19.12,31.87,195,0.2,0.85,0.06,260,0.95,0.85,0.4
improving,rl_based,251,false,60,600,66,4,0,5,4,4.68,4,5,1,22.17,36.95,184.35,0.28,0.76,0.12,237.06,0.88,0.81,0.37
inconsistent,rl_based,252,false,60,600,45.4,7,0,5,3,3.59,3,5,2,43.1,71.84,139.64,0.65,0.44,0.17,166.65,0.95,0.61,0.36
inconsistent,rl_based,253,false,60,600,8.5,12,0,5,2,3.51,2,5,3,25.85,43.09,159.95,0.53,0.62,0.15,187.42,0.63,0.71,0.43
beginner,rl_based,254,false,60,599,14.9,11,0,5,2,2.76,2,5,3,14.37,23.95,130,0.7,0.28,0.45,120,0.55,0.6,0.2
inconsistent,rl_based,255,false,60,600,34.1,8,0,5,4,4.42,4,5,1,39.68,66.13,172.48,0.43,0.7,0.23,195.97,0.68,0.67,0.33
improving,rl_based,256,false,60,600,58.9,5,0,5,4,4.25,4,5,1,47.1,78.5,185.43,0.27,0.77,0.12,239.4,0.89,0.81,0.37
intermediate,rl_based,257,false,60,600,24.2,9,0,5,3,4.6,3,5,2,36.88,61.46,170,0.3,0.65,0.15,220,0.85,0.75,0.35
intermediate,rl_based,258,false,60,600,40.5,7,0,5,4,4.84,4,5,1,34.32,57.21,170,0.3,0.65,0.15,220,0.85,0.75,0.35
intermediate,rl_based,259,false,60,600,49.7,6,0,5,4,4.25,4,5,1,46.88,78.14,170,0.3,0.65,0.15,220,0.85,0.75,0.35
skilled,rl_based,260,false,60,599,41.2,7,0,5,4,4.51,4,5,1,38.49,64.15,195,0.2,0.85,0.06,260,0.95,0.85,0.4
beginner,rl_based,261,true,35.97,359,0,14,1,5,2,3.26,2,5,3,11.47,31.89,130,0.7,0.28,0.45,120,0.55,0.6,0.2
improving,rl_based,262,false,60,600,66,4,0,5,4,4.51,4,5,1,32.9,54.83,186.74,0.26,0.78,0.11,242.21,0.9,0.82,0.37
intermediate,rl_based,263,false,60,600,67.4,4,0,5,3,3.5,3,5,2,44.72,74.53,170,0.3,0.65,0.15,220,0.85,0.75,0.35
inconsistent,rl_based,264,true,55.2,551,0,13,1,5,3,4.65,3,5,2,29.18,52.86,174.06,0.55,0.6,0.3,226.91,0.89,0.77,0.32
improving,rl_based,265,false,60,600,49.7,6,0,5,4,4.42,4,5,1,38.69,64.48,187.39,0.26,0.78,0.11,243.61,0.9,0.82,0.38
intermediate,rl_based,266,false,60,600,34.8,8,0,5,4,4.17,4,5,1,51.07,85.12,170,0.3,0.65,0.15,220,0.85,0.75,0.35
skilled,rl_based,267,false,60,600,23.5,9,0,5,5,5,5,5,0,33.13,55.21,195,0.2,0.85,0.06,260,0.95,0.85,0.4
beginner,rl_based,268,true,30.13,301,0,14,1,5,2,4.02,2,5,3,14.64,48.58,130,0.7,0.28,0.45,120,0.55,0.6,0.2
skilled,rl_based,269,false,60,600,50.4,6,0,5,4,4.17,4,5,1,50.33,83.89,195,0.2,0.85,0.06,260,0.95,0.85,0.4
improving,rl_based,270,false,60,600,40.5,7,0,5,4,4.67,4,5,1,27.09,45.16,188.48,0.25,0.79,0.1,245.95,0.91,0.82,0.38
intermediate,rl_based,271,false,60,600,36.9,8,0,5,3,3.34,3,5,2,54.03,90.05,170,0.3,0.65,0.15,220,0.85,0.75,0.35
beginner,rl_based,272,false,60,600,29.1,9,0,5,2,3.69,2,5,3,36.17,60.28,130,0.7,0.28,0.45,120,0.55,0.6,0.2
skilled,rl_based,273,false,60,599,58.9,5,0,5,4,4.17,4,5,1,45.63,76.05,195,0.2,0.85,0.06,260,0.95,0.85,0.4
beginner,rl_based,274,true,54.25,542,0,14,1,5,2,3.31,2,5,3,17.38,32.03,130,0.7,0.28,0.45,120,0.55,0.6,0.2
skilled,rl_based,275,false,60,600,83,2,0,5,4,4.17,4,5,1,0,0,195,0.2,0.85,0.06,260,0.95,0.85,0.4
improving,rl_based,276,false,60,600,15.7,10,0,5,3,4.77,3,5,2,29.35,48.92,189.78,0.24,0.8,0.09,248.76,0.92,0.83,0.38
improving,rl_based,277,false,60,600,40.5,7,0,5,4,4.59,4,5,1,43.24,72.06,190,0.24,0.81,0.09,249.23,0.92,0.83,0.38
beginner,rl_based,278,false,60,600,13.4,12,0,5,2,3.01,2,5,3,24.26,40.43,130,0.7,0.28,0.45,120,0.55,0.6,0.2
beginner,rl_based,279,false,60,599,4.2,13,0,5,2,3.09,2,5,3,32.41,54.02,130,0.7,0.28,0.45,120,0.55,0.6,0.2
intermediate,rl_based,280,false,60,600,59.6,5,0,5,3,4.18,3,5,2,33.66,56.09,170,0.3,0.65,0.15,220,0.85,0.75,0.35
beginner,rl_based,281,true,29.55,295,0,14,1,5,2,3.55,2,5,3,11.64,39.41,130,0.7,0.28,0.45,120,0.55,0.6,0.2
inconsistent,rl_based,282,true,54.9,548,0,14,1,5,2,2.92,2,5,3,27.92,50.85,188.6,0.57,0.75,0.38,152.48,0.89,0.77,0.33
beginner,rl_based,283,true,45.27,452,0,14,1,5,2,3.12,2,5,3,20.42,45.1,130,0.7,0.28,0.45,120,0.55,0.6,0.2
intermediate,rl_based,284,false,60,600,12.1,11,0,5,3,4.1,3,5,2,44.97,74.95,170,0.3,0.65,0.15,220,0.85,0.75,0.35
skilled,rl_based,285,false,60,599,58.2,5,0,5,4,4.25,4,5,1,45.54,75.9,195,0.2,0.85,0.06,260,0.95,0.85,0.4
improving,rl_based,286,false,60,601,41.9,7,0,5,3,3.59,3,5,2,47.94,79.9,191.96,0.22,0.82,0.08,253.44,0.93,0.84,0.39
skilled,rl_based,287,false,60,600,49.7,6,0,5,4,4.34,4,5,1,42.06,70.1,195,0.2,0.85,0.06,260,0.95,0.85,0.4
skilled,rl_based,288,false,60,600,40.5,7,0,5,5,5,5,5,0,39.69,66.16,195,0.2,0.85,0.06,260,0.95,0.85,0.4
skilled,rl_based,289,false,60,600,66.7,4,0,5,4,4.51,4,5,1,30.52,50.86,195,0.2,0.85,0.06,260,0.95,0.85,0.4
intermediate,rl_based,290,false,60,600,57.5,5,0,5,4,4.51,4,5,1,38.59,64.31,170,0.3,0.65,0.15,220,0.85,0.75,0.35
beginner,rl_based,291,true,22.45,224,0,14,1,5,2,3.34,2,5,3,9.14,40.73,130,0.7,0.28,0.45,120,0.55,0.6,0.2
beginner,rl_based,292,true,35.92,359,0,13,1,5,2,4.12,2,5,3,10.56,29.41,130,0.7,0.28,0.45,120,0.55,0.6,0.2
beginner,rl_based,293,true,55.75,557,0,13,1,5,2,4,2,5,3,17.06,30.59,130,0.7,0.28,0.45,120,0.55,0.6,0.2
improving,rl_based,294,false,60,600,58.2,5,0,5,4,4.25,4,5,1,48.82,81.36,193.7,0.21,0.84,0.07,257.19,0.94,0.84,0.4
intermediate,rl_based,295,false,60,600,25.6,9,0,5,4,4.51,4,5,1,34.78,57.96,170,0.3,0.65,0.15,220,0.85,0.75,0.35
skilled,rl_based,296,false,60,600,83,2,0,5,4,4.17,4,5,1,0,0,195,0.2,0.85,0.06,260,0.95,0.85,0.4
skilled,rl_based,297,false,60,600,66.7,4,0,5,4,4.17,4,5,1,53.29,88.82,195,0.2,0.85,0.06,260,0.95,0.85,0.4
improving,rl_based,298,false,60,599,40.5,7,0,5,3,4.27,3,5,2,32.66,54.44,194.57,0.2,0.85,0.06,259.06,0.95,0.85,0.4
inconsistent,rl_based,299,false,60,599,38.3,8,0,5,3,3.59,3,5,2,44.77,74.62,171.93,0.54,0.64,0.15,162.44,0.65,0.8,0.35
skilled,rl_based,300,false,60,600,66,4,0,5,4,4.17,4,5,1,52.29,87.15,195,0.2,0.85,0.06,260,0.95,0.85,0.4
