profile_name,system_name,run_number,player_died,survival_time,score,health_remaining,hits_taken,deaths,initial_difficulty,final_difficulty,average_difficulty,min_difficulty,max_difficulty,difficulty_changes,time_in_target_range,target_range_percentage,profile_speed,profile_reaction_time,profile_dodge_chance,profile_mistake_chance,profile_detection_radius,profile_dodge_duration,profile_strafe_weight,profile_retreat_weight
intermediate,rl_based,180,false,60,600,76.6,3,0,4,0,2.03,0,5,12,45.61,76.01,170,0.3,0.65,0.15,220,0.85,0.75,0.35
beginner,rl_based,181,true,24.88,248,0,11,1,3,8,5.96,3,8,5,13.09,52.62,130,0.7,0.28,0.45,120,0.55,0.6,0.2
intermediate,rl_based,182,false,60,601,92.2,1,0,3,1,1.13,0,4,12,0,0,170,0.3,0.65,0.15,220,0.85,0.75,0.35
inconsistent,rl_based,183,false,60,599,7.2,10,0,7,1,3.85,0,7,12,25.33,42.22,191.32,0.4,0.48,0.07,250.81,0.72,0.74,0.26
beginner,rl_based,184,false,60,600,60.6,5,0,7,0,2.13,0,7,11,45.5,75.84,130,0.7,0.28,0.45,120,0.55,0.6,0.2
beginner,rl_based,185,false,60,599,43.7,10,0,3,1,0.95,0,3,12,36.69,61.14,130,0.7,0.28,0.45,120,0.55,0.6,0.2
skilled,rl_based,186,false,60,600,83,2,0,6,0,1.53,0,6,12,0,0,195,0.2,0.85,0.06,260,0.95,0.85,0.4
intermediate,rl_based,187,true,58.78,587,0,11,1,7,1,4.63,1,8,12,19.49,33.15,170,0.3,0.65,0.15,220,0.85,0.75,0.35
inconsistent,rl_based,188,false,60,600,31.2,8,0,4,2,4.19,2,6,12,43.02,71.7,178.5,0.29,0.5,0.08,213.55,0.89,0.75,0.33
skilled,rl_based,189,false,60,600,22.3,9,0,6,0,3.88,0,6,12,22.17,36.95,195,0.2,0.85,0.06,260,0.95,0.85,0.4
beginner,rl_based,190,true,51.68,516,0,16,1,6,0,1.66,0,6,10,28.21,54.59,130,0.7,0.28,0.45,120,0.55,0.6,0.2
skilled,rl_based,191,false,60,600,91.5,1,0,5,1,2.86,0,5,12,0,0,195,0.2,0.85,0.06,260,0.95,0.85,0.4
beginner,rl_based,192,false,60,599,22.5,12,0,6,2,2.08,0,6,12,46.51,77.52,130,0.7,0.28,0.45,120,0.55,0.6,0.2
intermediate,rl_based,193,false,60,600,84.4,2,0,5,1,1.27,0,5,12,0,0,170,0.3,0.65,0.15,220,0.85,0.75,0.35
inconsistent,rl_based,194,false,60,600,37.4,10,0,5,1,1.31,0,5,12,48.74,81.23,140.72,0.49,0.75,0.11,176.16,0.82,0.73,0.27
inconsistent,rl_based,195,false,60,600,40.2,10,0,5,1,2.01,0,5,12,30.61,51.02,173.4,0.6,0.37,0.24,235.24,0.72,0.82,0.22
beginner,rl_based,196,true,39.05,390,0,12,1,4,2,4.38,2,6,8,18.28,46.81,130,0.7,0.28,0.45,120,0.55,0.6,0.2
beginner,rl_based,197,true,20.35,203,0,9,1,7,9,7.99,7,9,4,9.93,48.81,130,0.7,0.28,0.45,120,0.55,0.6,0.2
intermediate,rl_based,198,false,60,600,42.4,6,0,4,0,3.56,0,7,12,48.83,81.38,170,0.3,0.65,0.15,220,0.85,0.75,0.35
skilled,rl_based,199,false,60,601,94.3,1,0,3,1,0.65,0,3,12,0,0,195,0.2,0.85,0.06,260,0.95,0.85,0.4
beginner,rl_based,200,true,52.43,524,0,12,1,7,0,3.39,0,7,11,18.8,35.85,130,0.7,0.28,0.45,120,0.55,0.6,0.2
inconsistent,rl_based,201,false,60,601,31,11,0,4,0,1.37,0,4,12,51.06,85.11,144.51,0.57,0.48,0.18,251.01,0.72,0.73,0.32
skilled,rl_based,202,false,60,601,73,3,0,7,3,3.17,1,7,12,41.86,69.77,195,0.2,0.85,0.06,260,0.95,0.85,0.4
inconsistent,rl_based,203,false,60,601,74.4,4,0,3,1,1,0,3,12,41.2,68.66,164.14,0.53,0.53,0.25,149.3,0.71,0.71,0.42
inconsistent,rl_based,204,false,60,601,79.4,3,0,5,1,1.67,0,5,12,11.87,19.78,184.69,0.31,0.74,0.07,168.49,0.77,0.65,0.32
skilled,rl_based,205,false,60,600,84.4,2,0,5,1,1.5,0,5,12,0,0,195,0.2,0.85,0.06,260,0.95,0.85,0.4
skilled,rl_based,206,true,25.35,253,0,10,1,5,5,6.8,5,8,6,7.07,27.88,195,0.2,0.85,0.06,260,0.95,0.85,0.4
skilled,rl_based,207,false,60,601,83,2,0,4,2,2.85,1,5,12,0,0,195,0.2,0.85,0.06,260,0.95,0.85,0.4
skilled,rl_based,208,false,60,599,64.1,4,0,5,3,3.68,2,6,12,44.54,74.23,195,0.2,0.85,0.06,260,0.95,0.85,0.4
beginner,rl_based,209,true,43.2,431,0,15,1,5,0,2.36,0,5,9,17.73,41.05,130,0.7,0.28,0.45,120,0.55,0.6,0.2
skilled,rl_based,210,false,60,601,52.5,6,0,5,1,2.7,0,5,12,50,83.33,195,0.2,0.85,0.06,260,0.95,0.85,0.4
beginner,rl_based,211,true,22.83,228,0,11,1,5,4,5.79,4,7,5,8.93,39.12,130,0.7,0.28,0.45,120,0.55,0.6,0.2
inconsistent,rl_based,212,true,24.68,246,0,10,1,5,6,6.83,5,8,5,3.47,14.04,159.1,0.43,0.44,0.27,151.19,0.66,0.61,0.34
skilled,rl_based,213,false,60,601,29.6,8,0,3,5,4.49,2,7,12,23.47,39.11,195,0.2,0.85,0.06,260,0.95,0.85,0.4
inconsistent,rl_based,214,true,40.3,402,0,12,1,4,4,5.01,4,6,8,8.27,20.51,193.71,0.26,0.48,0.07,204.74,0.69,0.68,0.33
intermediate,rl_based,215,false,60,601,68.1,4,0,6,0,2.22,0,6,12,49.86,83.11,170,0.3,0.65,0.15,220,0.85,0.75,0.35
skilled,rl_based,216,false,60,600,66,4,0,3,5,3.99,2,5,12,46.54,77.57,195,0.2,0.85,0.06,260,0.95,0.85,0.4
beginner,rl_based,217,true,23,229,0,10,1,5,8,5.77,4,8,5,8.53,37.1,130,0.7,0.28,0.45,120,0.55,0.6,0.2
beginner,rl_based,218,true,26.55,265,0,10,1,7,5,6.74,5,8,6,17.07,64.28,130,0.7,0.28,0.45,120,0.55,0.6,0.2
inconsistent,rl_based,219,true,42.53,425,0,14,1,5,2,3.44,2,6,9,18.4,43.26,161.03,0.4,0.62,0.25,146.34,0.91,0.62,0.25
skilled,rl_based,220,false,60,601,75.9,3,0,3,3,3.17,2,5,12,24.93,41.55,195,0.2,0.85,0.06,260,0.95,0.85,0.4
inconsistent,rl_based,221,false,60,601,61.6,6,0,4,0,2.72,0,5,12,18.53,30.89,183.82,0.33,0.77,0.23,193.76,0.82,0.77,0.44
inconsistent,rl_based,222,false,60,600,18.2,9,0,4,2,4.04,1,7,12,24.42,40.7,167.38,0.48,0.6,0.11,209.25,0.87,0.63,0.25
inconsistent,rl_based,223,true,23.95,239,0,10,1,6,7,7.01,6,8,5,14.13,59.01,153.56,0.34,0.55,0.15,161.08,0.71,0.65,0.37
beginner,rl_based,224,false,60,601,9.2,11,0,4,2,4.39,2,6,12,35.72,59.54,130,0.7,0.28,0.45,120,0.55,0.6,0.2
intermediate,rl_based,225,false,60,601,70.2,4,0,3,5,3.65,1,6,12,23.73,39.55,170,0.3,0.65,0.15,220,0.85,0.75,0.35
intermediate,rl_based,226,false,60,599,44,7,0,3,1,2.87,0,5,12,27.87,46.44,170,0.3,0.65,0.15,220,0.85,0.75,0.35
beginner,rl_based,227,true,26.42,264,0,11,1,6,6,6.19,5,7,6,14.27,54.04,130,0.7,0.28,0.45,120,0.55,0.6,0.2
intermediate,rl_based,228,true,40.8,407,0,10,1,6,6,6.5,5,8,8,15.05,36.9,170,0.3,0.65,0.15,220,0.85,0.75,0.35
beginner,rl_based,229,true,44.87,448,0,12,1,3,2,4.73,2,7,9,14.8,32.98,130,0.7,0.28,0.45,120,0.55,0.6,0.2
inconsistent,rl_based,230,true,21.43,214,0,9,1,7,8,8,7,9,5,9.87,46.03,135.7,0.37,0.73,0.29,173.2,0.61,0.61,0.24
skilled,rl_based,231,false,60,599,25.7,8,0,5,1,3.57,0,7,12,29.2,48.66,195,0.2,0.85,0.06,260,0.95,0.85,0.4
skilled,rl_based,232,true,25.63,256,0,10,1,6,6,6.99,6,8,6,13.47,52.53,195,0.2,0.85,0.06,260,0.95,0.85,0.4
beginner,rl_based,233,true,22.55,225,0,9,1,7,6,7.35,6,8,5,14.53,64.45,130,0.7,0.28,0.45,120,0.55,0.6,0.2
inconsistent,rl_based,234,true,26.2,261,0,8,1,6,8,8.6,6,10,6,9.07,34.6,192.48,0.42,0.69,0.37,177.1,0.84,0.71,0.35
skilled,rl_based,235,false,60,600,81.5,3,0,3,3,1.09,0,3,12,0,0,195,0.2,0.85,0.06,260,0.95,0.85,0.4
intermediate,rl_based,236,true,26.42,264,0,9,1,6,10,7.88,6,10,6,19.47,73.69,170,0.3,0.65,0.15,220,0.85,0.75,0.35
skilled,rl_based,237,false,60,601,13.6,9,0,4,4,5.55,4,7,12,19.87,33.11,195,0.2,0.85,0.06,260,0.95,0.85,0.4
beginner,rl_based,238,true,13.07,130,0,9,1,7,8,8.39,7,9,3,4.67,35.71,130,0.7,0.28,0.45,120,0.55,0.6,0.2
beginner,rl_based,239,true,23.22,232,0,9,1,6,9,8.13,6,9,5,12.53,53.98,130,0.7,0.28,0.45,120,0.55,0.6,0.2
skilled,rl_based,240,true,37.93,379,0,10,1,5,9,6.55,4,9,8,22.67,59.75,195,0.2,0.85,0.06,260,0.95,0.85,0.4
beginner,rl_based,241,false,60,601,18.6,12,0,5,1,2.69,0,6,12,28.93,48.22,130,0.7,0.28,0.45,120,0.55,0.6,0.2
beginner,rl_based,242,true,24.98,249,0,11,1,6,7,5.78,5,7,5,10.4,41.63,130,0.7,0.28,0.45,120,0.55,0.6,0.2
beginner,rl_based,243,true,43.42,434,0,11,1,5,4,5.9,4,7,9,13.2,30.4,130,0.7,0.28,0.45,120,0.55,0.6,0.2
beginner,rl_based,244,false,60,599,48.2,7,0,4,4,3.48,2,5,12,46.26,77.11,130,0.7,0.28,0.45,120,0.55,0.6,0.2
beginner,rl_based,245,true,25.45,254,0,8,1,7,8,8.87,7,10,5,9.07,35.62,130,0.7,0.28,0.45,120,0.55,0.6,0.2
inconsistent,rl_based,246,true,34.42,344,0,10,1,5,8,6.38,4,8,7,10,29.05,158.77,0.25,0.6,0.23,189.52,0.87,0.66,0.24
beginner,rl_based,247,true,26.93,269,0,10,1,7,7,7.19,6,8,6,12.4,46.04,130,0.7,0.28,0.45,120,0.55,0.6,0.2
intermediate,rl_based,248,true,21.97,219,0,10,1,4,7,6.54,4,8,5,8.4,38.24,170,0.3,0.65,0.15,220,0.85,0.75,0.35
beginner,rl_based,249,true,48.23,482,0,11,1,4,2,5.32,2,7,10,16.67,34.55,130,0.7,0.28,0.45,120,0.55,0.6,0.2
intermediate,rl_based,250,true,15.5,155,0,8,1,7,10,9.02,7,10,3,5.87,37.85,170,0.3,0.65,0.15,220,0.85,0.75,0.35
skilled,rl_based,251,false,60,599,27.3,7,0,6,2,4.42,1,8,12,17.2,28.66,195,0.2,0.85,0.06,260,0.95,0.85,0.4
beginner,rl_based,252,false,60,601,1.7,12,0,5,1,3.03,0,6,12,13.47,22.44,130,0.7,0.28,0.45,120,0.55,0.6,0.2
skilled,rl_based,253,true,42.93,429,0,10,1,7,8,6.58,6,8,9,23.2,54.03,195,0.2,0.85,0.06,260,0.95,0.85,0.4
intermediate,rl_based,254,false,60,599,25.3,8,0,4,2,4.22,2,7,12,43.33,72.22,170,0.3,0.65,0.15,220,0.85,0.75,0.35
intermediate,rl_based,255,true,34.25,342,0,11,1,6,7,6.23,5,7,7,9.33,27.25,170,0.3,0.65,0.15,220,0.85,0.75,0.35
inconsistent,rl_based,256,true,55.73,557,0,11,1,6,5,5.46,4,7,11,17.33,31.1,179.66,0.64,0.79,0.17,258.88,0.73,0.81,0.36
intermediate,rl_based,257,false,60,601,78,3,0,7,3,3.68,2,7,12,14,23.33,170,0.3,0.65,0.15,220,0.85,0.75,0.35
skilled,rl_based,258,false,60,601,29.8,7,0,3,7,4.97,3,8,12,14.4,24,195,0.2,0.85,0.06,260,0.95,0.85,0.4
intermediate,rl_based,259,false,60,600,68.1,4,0,3,1,2.5,0,5,12,47.72,79.54,170,0.3,0.65,0.15,220,0.85,0.75,0.35
intermediate,rl_based,260,false,60,600,27.6,9,0,5,1,3.16,0,6,12,37.24,62.07,170,0.3,0.65,0.15,220,0.85,0.75,0.35
skilled,rl_based,261,false,60,601,30.6,7,0,5,3,3.84,1,7,12,50.67,84.44,195,0.2,0.85,0.06,260,0.95,0.85,0.4
skilled,rl_based,262,false,60,601,33.9,7,0,5,5,5,3,7,12,50.8,84.66,195,0.2,0.85,0.06,260,0.95,0.85,0.4
skilled,rl_based,263,false,60,600,56.4,5,0,4,4,4.52,3,6,12,44.27,73.78,195,0.2,0.85,0.06,260,0.95,0.85,0.4
skilled,rl_based,264,true,33.08,330,0,9,1,7,8,7.54,6,9,7,17.76,53.68,195,0.2,0.85,0.06,260,0.95,0.85,0.4
inconsistent,rl_based,265,false,60,600,18.7,8,0,7,1,3.9,1,8,12,23.23,38.71,169.07,0.57,0.84,0.23,190.84,0.92,0.75,0.3
intermediate,rl_based,266,true,39.75,397,0,10,1,6,4,6.32,4,8,8,15.73,39.58,170,0.3,0.65,0.15,220,0.85,0.75,0.35
intermediate,rl_based,267,false,60,601,70.9,4,0,5,1,1.48,0,5,12,43.2,72,170,0.3,0.65,0.15,220,0.85,0.75,0.35
inconsistent,rl_based,268,false,60,601,41.8,8,0,3,1,2.88,1,4,12,38.53,64.22,185.08,0.54,0.47,0.25,200.08,0.72,0.81,0.26
beginner,rl_based,269,true,33.47,334,0,12,1,7,4,5.07,4,7,7,14.67,43.82,130,0.7,0.28,0.45,120,0.55,0.6,0.2
skilled,rl_based,270,false,60,600,60.5,4,0,7,3,4.19,2,7,12,50.69,84.48,195,0.2,0.85,0.06,260,0.95,0.85,0.4
skilled,rl_based,271,false,60,599,100,0,0,3,1,1.5,0,4,12,0,0,195,0.2,0.85,0.06,260,0.95,0.85,0.4
inconsistent,rl_based,272,true,36.78,367,0,10,1,7,1,4.88,1,8,8,11.6,31.53,151.98,0.33,0.62,0.39,217.5,0.73,0.67,0.26
inconsistent,rl_based,273,false,60,601,5.5,11,0,7,1,3.55,0,7,12,24.27,40.44,142.95,0.52,0.52,0.15,176.52,0.72,0.81,0.35
inconsistent,rl_based,274,false,60,601,12,10,0,5,3,4.88,3,6,12,31.06,51.77,157.31,0.4,0.62,0.35,226.02,0.83,0.61,0.34
skilled,rl_based,275,true,45.77,457,0,11,1,5,6,6.23,5,7,9,21.75,47.53,195,0.2,0.85,0.06,260,0.95,0.85,0.4
inconsistent,rl_based,276,true,21.27,212,0,10,1,6,5,6.96,5,8,5,10,47.02,144.68,0.48,0.54,0.38,183.09,0.75,0.63,0.35
skilled,rl_based,277,true,20.27,202,0,9,1,7,7,7.5,7,8,4,12.8,63.16,195,0.2,0.85,0.06,260,0.95,0.85,0.4
beginner,rl_based,278,true,47.48,474,0,11,1,4,6,5.9,4,7,10,7.73,16.29,130,0.7,0.28,0.45,120,0.55,0.6,0.2
inconsistent,rl_based,279,true,47.75,477,0,12,1,4,6,5.26,3,7,10,23.47,49.16,185.83,0.28,0.45,0.33,195.17,0.65,0.6,0.42
inconsistent,rl_based,280,true,39.45,394,0,13,1,5,3,3.53,2,6,8,17.6,44.61,139.3,0.64,0.63,0.36,170.94,0.74,0.73,0.41
beginner,rl_based,281,false,60,601,46.6,9,0,4,0,0.87,0,4,12,53.73,89.55,130,0.7,0.28,0.45,120,0.55,0.6,0.2
inconsistent,rl_based,282,false,60,599,10.6,10,0,4,4,5.21,4,6,12,35.46,59.1,174.57,0.36,0.61,0.23,176.84,0.63,0.72,0.26
inconsistent,rl_based,283,true,27.25,272,0,10,1,6,6,6.94,6,8,6,9.33,34.25,160.73,0.35,0.77,0.12,200.19,0.74,0.7,0.28
beginner,rl_based,284,true,20.72,207,0,12,1,6,3,4.98,3,6,5,7.73,37.33,130,0.7,0.28,0.45,120,0.55,0.6,0.2
inconsistent,rl_based,285,false,60,601,26.9,10,0,3,1,2.51,0,5,12,33.07,55.11,172.8,0.32,0.49,0.13,205.57,0.63,0.65,0.25
beginner,rl_based,286,false,60,601,8.3,10,0,4,2,4.75,2,7,12,11.47,19.11,130,0.7,0.28,0.45,120,0.55,0.6,0.2
beginner,rl_based,287,true,34.92,349,0,12,1,3,4,4.77,3,6,7,16.53,47.35,130,0.7,0.28,0.45,120,0.55,0.6,0.2
inconsistent,rl_based,288,false,60,600,54.6,6,0,3,1,2.95,1,5,12,26.13,43.56,148.39,0.26,0.64,0.22,242.76,0.65,0.82,0.28
intermediate,rl_based,289,true,34.65,346,0,11,1,6,5,5.46,5,6,7,11.47,33.09,170,0.3,0.65,0.15,220,0.85,0.75,0.35
beginner,rl_based,290,true,36.37,363,0,11,1,3,8,5.89,3,8,7,12.12,33.34,130,0.7,0.28,0.45,120,0.55,0.6,0.2
beginner,rl_based,291,true,17.48,174,0,9,1,7,9,8.39,7,9,4,6.93,39.65,130,0.7,0.28,0.45,120,0.55,0.6,0.2
inconsistent,rl_based,292,true,22.4,224,0,9,1,7,8,7.54,7,8,5,9.6,42.86,156.82,0.53,0.82,0.15,225.45,0.81,0.8,0.38
inconsistent,rl_based,293,false,60,599,28.4,9,0,3,0,3.01,0,5,11,29.21,48.68,184.8,0.4,0.69,0.28,200.42,0.63,0.84,0.34
skilled,rl_based,294,false,60,600,44.7,7,0,3,3,3.51,2,6,12,33.34,55.57,195,0.2,0.85,0.06,260,0.95,0.85,0.4
skilled,rl_based,295,true,33.47,334,0,10,1,7,8,6.63,6,8,7,14.53,43.43,195,0.2,0.85,0.06,260,0.95,0.85,0.4
skilled,rl_based,296,false,60,599,85.1,2,0,5,1,3.25,1,5,12,0,0,195,0.2,0.85,0.06,260,0.95,0.85,0.4
intermediate,rl_based,297,false,60,601,43.2,7,0,3,1,3.57,1,6,12,50,83.33,170,0.3,0.65,0.15,220,0.85,0.75,0.35
beginner,rl_based,298,true,49.18,491,0,15,1,4,1,2.55,0,5,9,20.27,41.2,130,0.7,0.28,0.45,120,0.55,0.6,0.2
beginner,rl_based,299,true,21.92,219,0,11,1,4,7,6.03,4,7,5,9.2,41.98,130,0.7,0.28,0.45,120,0.55,0.6,0.2
intermediate,rl_based,300,true,16.22,162,0,9,1,6,8,7.96,6,9,4,9.33,57.55,170,0.3,0.65,0.15,220,0.85,0.75,0.35
